Date,Open,High,Low,Close,EMA20,EMA50,RSI14,ROC3
2010-01-04,15.305111594893804,15.344695358985629,15.193343687262663,15.293468475341797,,,,
2010-01-05,15.34237447129076,15.409900692026111,15.11185514980908,15.179381370544434,,,0.0,
2010-01-06,15.13513082872092,15.14677394764692,14.939539221495982,15.121160507202148,,,0.0,
2010-01-07,15.111853101248515,15.172394148958029,14.960501370220396,15.041997909545898,,,0.0,-1.6443004162290156
2010-01-08,14.953510145545026,15.191014503386713,14.953510145545026,15.156086921691896,,,7.522578490134474,-0.15346112126637868
2010-01-11,15.207320137933555,15.207320137933555,14.993100153176826,15.023369789123535,,,6.874707128691174,-0.6467143711095187
2010-01-12,14.911605771442344,15.004745449403146,14.667115227102489,14.774225234985352,,,5.855234759795479,-1.7801669443831922
2010-01-13,14.869685119014468,14.960495768329434,14.62519470434064,14.885984420776367,,,12.148647619710736,-1.7821387691367052
2010-01-14,14.941871569280757,15.121165714133587,14.920916079786632,15.08158016204834,,,21.978865752518164,0.3874654870503636
2010-01-15,15.055963344793833,15.081575008816117,14.811472058622574,14.855712890625,,,19.294038006037567,0.5515528181246739
2010-01-19,14.797501862465106,14.934882326062068,14.77188842019774,14.885984420776367,,,20.692311721591135,0.0
2010-01-20,14.627522640539611,14.65546417351497,14.469185806603711,14.625194549560549,,,17.826806778922816,-3.0261126989614207
2010-01-21,14.608897535007497,14.660123538774249,14.3224934462533,14.324822425842283,,,15.213579687386662,-3.5736451605614015
2010-01-22,14.261952373294404,14.306193211908525,13.935964535178083,13.998833656311035,,,12.988304378157387,-5.959637867329324
2010-01-25,14.178127452535588,14.192098664990416,13.917337704430162,14.082659721374512,,,16.37555033510419,-3.7095905038906904
2010-01-26,13.880081367469709,14.273594506363372,13.775299499644357,14.124571800231934,,,18.09242261126621,-1.3979274552757694
2010-01-27,14.115258778732777,14.278252709585582,14.029105186462402,14.029105186462402,,,17.224942559928873,0.21624323064743325
2010-01-28,14.27359723272976,14.313181896244933,13.89405434488695,14.096632957458496,,,20.141687681910145,0.09922299026210188
2010-01-29,14.094304899532272,14.175802323514173,13.903369397311035,13.942954063415527,,,18.540518033029254,-1.2858282671154957
