Date,Open,High,Low,Close,EMA20,EMA50,RSI14,ROC3
2010-01-04,11.772416856413772,11.958917758637073,11.733154265796832,11.867303848266602,,,,
2010-01-05,11.84766870324842,11.90983565674705,11.7364235224593,11.808404922485352,,,0.0,
2010-01-06,11.801860254824287,11.84766659213326,11.749508956112145,11.769140243530272,,,0.0,
2010-01-07,11.785501344721062,11.880385904569268,11.710245675256283,11.85421085357666,,,10.218386946695336,-0.11032830082844669
2010-01-08,11.808401371923244,11.93273524153567,11.726603152103593,11.893472671508787,,,14.557793501049243,0.7203999996769356
2010-01-11,11.958913631214486,12.227211504624474,11.95564174979231,12.20103645324707,,,39.30577480807014,3.6697345836644315
2010-01-12,12.109424791212067,12.246845035029724,12.050529715901211,12.184678077697754,,,38.66431810938522,2.787762325160472
2010-01-13,12.18467137307913,12.266469577528316,12.053794965318485,12.073426246643066,,,34.53632653957505,1.5130448448867584
2010-01-14,12.06034298104839,12.250114498670552,12.06034298104839,12.19776439666748,,,41.99065196022491,-0.026817857582247032
2010-01-15,12.214126192812094,12.322099498245162,12.02435463806773,12.2828369140625,,,46.48105273929051,0.8055923655825695
2010-01-19,12.59694058189093,12.7212732796206,12.273019512981518,12.495511054992676,,,55.71089203666447,3.4959819998649277
2010-01-20,12.459518285256909,12.541316517134597,12.35154380390562,12.479150772094728,,,54.92615066986257,2.3068684250379907
2010-01-21,12.52495322045876,12.57403142498403,12.269742960136991,12.34499740600586,,,48.849777062928716,0.506076017928663
2010-01-22,12.338458466848008,12.38753789425101,12.096335609592566,12.122511863708496,,,40.79029621279036,-2.9850655138682387
2010-01-25,12.2468455043647,12.292653053346566,12.047257096635509,12.063617706298828,,,38.95799777376583,-3.3298184578801235
2010-01-26,11.952370389999894,12.076703088399269,11.9327379016795,11.965457916259766,,,36.051259767903616,-3.0744396071030944
2010-01-27,11.995066899268664,12.044416212484704,11.860179660528782,12.00822639465332,,,38.2143360749969,-0.9427540293634639
2010-01-28,12.008226948520935,12.083895255996412,11.78122323161814,11.876630783081056,,,34.36282621936536,-1.5500070357844595
2010-01-29,11.922686626892778,11.935847325767485,11.59698434435419,11.656203269958496,,,29.076480009954143,-2.584561731490659
2010-02-01,11.741744529926802,11.768063524133176,11.573958530813693,11.692395210266112,12.041848850250243,,30.95463742977082,-2.6301235004016337
2010-02-02,11.745034440449102,12.03125832542169,11.745034440449102,12.004938125610352,12.038333543141682,,44.59871101666448,1.0803345230877792
2010-02-03,12.018094965165377,12.136531606912872,11.985195027357538,12.014803886413574,12.03609262345329,,44.96839220033408,3.076478748267016
2010-02-04,11.896370053362334,11.912819423388225,11.531188011169434,11.531188011169434,11.988006469902448,,33.25427407974572,-1.378735461790886
2010-02-05,11.61672309953524,11.666072403066371,11.18903355585101,11.350239753723145,11.927266782647276,,30.095343490944874,-5.453575562297378
2010-02-08,11.389719479106892,11.416038464806835,11.169294357299805,11.169294357299805,11.855078932614184,,27.30234688390241,-7.037231211654463
2010-02-09,11.337083352258045,11.521318712770151,11.29760365756335,11.44894027709961,11.816399060660414,,37.028881623330754,-0.7132633167558863
2010-02-10,11.435777224698802,11.518025257086675,11.350239319236344,11.376558303833008,11.77450946477209,,35.69756025814228,0.2318766006791194
2010-02-11,11.353529760332918,11.462096782749112,11.277861470308492,11.406168937683104,11.739429414573138,,36.70020385936086,2.120765849710884
2010-02-12,11.277862586277095,11.353530883789062,11.133105738382602,11.353530883789062,11.702677173546084,,35.63642805972264,-0.8333469386803124
2010-02-16,11.373275260180264,11.514742298382023,11.31734617880477,11.485132217407228,11.681958606294764,,40.29584261721274,0.9543652014479602
2010-02-17,11.564088886988008,11.722004057463248,11.544348435845334,11.616726875305176,11.675746060486231,,44.613588648442764,1.8460005175483751
2010-02-18,11.570666003679928,11.679233035413317,11.541055936462852,11.652914047241213,11.673571583034326,,45.77491381889897,2.6369168016235296
2010-02-19,11.636465150718813,11.80754221505704,11.577247418799352,11.715424537658691,11.677557578712836,,47.810622706859874,2.005134254374754
2010-02-22,11.70554906411671,11.856885618891388,11.669360464529491,11.672650337219238,11.677090222380112,,46.52355327387046,0.48140463759154506
2010-02-23,11.62330524893638,11.735163371926252,11.5015787098281,11.570667266845703,11.666954702805407,,43.515714451501836,-0.7058044027620819
2010-02-24,11.616724710691658,11.666074021067184,11.54763615837532,11.603565216064451,11.660917608830077,,44.756476442271676,-0.9548038249461078
2010-02-25,11.531183158866876,11.761477858892595,11.28772896835794,11.745028495788574,11.66892816949279,,49.857170320142416,0.6200661930097574
2010-02-26,11.708840780598326,11.909525436658871,11.649621863431598,11.8634672164917,11.6874556977784,,53.71073655108996,2.530536423642374
2010-03-01,11.902944610788774,12.189168346518583,11.902944610788774,12.087181091308594,11.725524782876514,,59.96875677773275,4.167821408670197
2010-03-02,12.149689285301246,12.281286605832165,12.12337030340433,12.166138648986816,11.767488008220353,,61.92525374654457,3.5854332183973843
2010-03-03,12.17601012262833,12.222068343406336,12.054282413811414,12.090472221374512,11.79824840947313,,58.95173356959315,1.9134794300880877
2010-03-04,12.067440463004852,12.077310080563253,11.925973533621615,12.04112148284912,11.821379178366081,,57.02833668170749,-0.3810616231487923
2010-03-05,12.172722500380967,12.389856563813431,12.14969218021056,12.340508460998535,11.870820062426315,,64.57859837247742,1.4332387377998532
2010-03-08,12.389853285060616,12.399722903011776,12.192458514991102,12.271416664123535,11.908972119730812,,61.87660320008433,1.496587059925875
2010-03-09,12.268130165262004,12.416176886289197,12.228650477077132,12.396437644958496,11.955397407847734,,64.75061529908511,2.950856052864134
2010-03-10,12.363540158732684,12.501717286530354,12.169433963869537,12.399728775024414,11.99771468091218,,64.8257893908822,0.4798855267029012
2010-03-11,12.416180275643322,12.508297965856237,12.34051195769632,12.485267639160156,12.044148295983415,,66.80715337735107,1.7426755271201202
2010-03-12,12.518166705184592,12.616864137333875,12.340511086211142,12.389859199523926,12.077073143939655,,62.57328951338158,-0.0530672248187825
2010-03-15,12.386565249003876,12.386565249003876,12.172721083975103,12.291157722473145,12.097462151419036,,58.44666281704948,-0.8755921562571094
2010-03-16,12.350375204924193,12.389853677980822,12.172719665123005,12.25496768951416,12.112462678856666,11.932649459838867,56.963286819891934,-1.8445735910671086
2010-03-17,12.27800086158182,12.386567903935513,12.064155445194196,12.106925010681152,12.11193528188757,11.939483795166016,51.23480836104865,-2.283594868080866
2010-03-18,12.129953118910436,12.218780910817577,11.991776017933342,12.20233154296875,12.120544449609588,11.949791549981809,54.41629240329008,-0.72268358693327
2010-03-19,12.103639602661133,12.251685185758554,11.978621939439996,12.103639602661133,12.118934464185925,11.955824806949625,50.72934194105225,-1.2348305657509786
2010-03-22,12.0575766931095,12.271422127154484,11.98519825705618,12.245101928710938,12.130950413188307,11.96716900780301,55.39454079021951,1.1413048144585074
2010-03-23,12.225361297834112,12.304319473164636,12.182591733665122,12.28458023071289,12.145581824381125,11.979616506740653,56.628742558177045,0.674040755690941
2010-03-24,12.2418117928206,12.264840908865224,12.116794180388425,12.21878147125244,12.15255321932125,11.988995524956803,53.949397354248276,0.9512995460141714
2010-03-25,12.330638408051176,12.337218154862436,12.08718415946424,12.097052574157717,12.14726744359139,11.993233056298015,49.3019300897937,-1.2090495890939985
2010-03-26,12.149690411954492,12.222068824405904,12.02467403082808,12.12666130065918,12.145304953788322,11.998465536469041,50.42070020075164,-1.2855053008559063
2010-03-29,12.2089127846622,12.36353927241672,12.199043162744715,12.304320335388184,12.160449275845451,12.010459842309007,56.608127064436324,0.7000605120649247
2010-03-30,12.307612272988692,12.63331587849484,12.287873025844023,12.574095726013184,12.199844175861426,12.032563210297408,63.96275893997963,3.943465971823158
2010-03-31,12.603703591521692,12.626732709151083,12.491846671798166,12.583964347839355,12.236427049383133,12.054186784318661,64.20178911297666,3.7710548339906036
2010-04-01,12.59054282057018,12.764908533151727,12.59054282057018,12.751749038696287,12.285505334079623,12.081542166843274,68.07851254858623,3.636354476413166
2010-04-05,12.751747525116269,13.034680238895726,12.705688094465806,12.906373977661133,12.344635681087386,12.113888512365543,71.17638696884183,2.6425618103139996
2010-04-06,12.8504488416051,13.008366420998597,12.8504488416051,12.96230697631836,12.403461518728431,12.147159824677418,72.22638001495248,3.0065456164770894
2010-04-07,12.906375582250543,12.945854065839102,12.840576904079448,12.903085708618164,12.451044774908405,12.17680397698882,69.34597509868047,1.1867914704299194
2010-04-08,12.85044785014661,12.99849458991765,12.771489669303632,12.972175598144531,12.500676281883274,12.20799502095571,70.80860364884944,0.5098381667638836
2010-04-09,12.9952062006997,13.09061376230157,12.939278336791846,13.074164390563965,12.555294196995721,12.241962447214858,72.86672682263912,0.862943721746173
2010-04-12,13.080744872429944,13.107065074209112,12.975467681884764,12.975467681884766,12.595310719366106,12.270727358378384,67.87916931949162,0.5609663835547226
2010-04-13,12.929404898859389,13.107061694342748,12.87676691992226,13.011652946472168,12.634962360042874,12.299783263793827,68.72440533902342,0.30432326504494234
2010-04-14,13.116933727900888,13.311038721978976,13.024816042294823,13.136672973632812,12.682744323241915,12.33260246810124,71.51349758000494,0.4781076725175803
2010-04-15,13.057713698446175,13.27813887401224,13.057713698446175,13.16628074645996,12.728795411167443,12.365295733919229,72.14698835733714,1.4705679151865205
2010-04-16,13.11693342617632,13.199181487024491,12.949146224743275,13.133382797241213,12.767327543174469,12.395416795225973,70.27690249224737,0.9355448632838704
2010-04-19,13.064293071403895,13.103771558448711,12.945855199222228,13.09719181060791,12.79874318769194,12.42293738406448,68.18309695228226,-0.30054156866161397
2010-04-20,13.153113874442072,13.16627336312195,12.998487471407577,13.1070556640625,12.828106280679613,12.449765551907541,68.45892038534502,-0.4498239369032376
2010-04-21,13.074163971679653,13.199181603927522,13.057714600469073,13.189311981201172,12.862506823586427,12.478767372664155,70.73714861870698,0.4258551267667885
2010-04-22,13.087322801493242,13.288008736603103,13.031393736704649,13.278139114379885,12.902090851281041,12.510115284103987,73.00476148394577,1.3815732898209399
2010-04-23,13.261688516998056,13.340645487478517,13.192599962304104,13.337355613708496,12.943544638178894,12.54255608134338,74.42744456485764,1.7570685251413298
2010-04-26,13.360384552792157,13.360384552792157,13.21562771084687,13.291296005249023,12.976663815995098,12.571918431300464,71.2807440068098,0.7732323277606155
2010-04-27,13.011652946472166,13.23865784720908,12.995203578054316,13.011652946472168,12.979996114135771,12.58916292209151,55.84367667086404,-2.0069541794385852
2010-04-28,13.028102868789,13.172858509149396,12.97875356048022,13.014942169189451,12.983324309855169,12.6058601474679,55.964477426131,-2.417371582922026
2010-04-29,13.090614834303748,13.107065412912268,12.83071112299456,12.880059242248535,12.973489541511679,12.616613053145572,49.93189608312143,-3.0940305809010793
2010-04-30,12.853735320022794,12.959013678471802,12.692529114516365,12.76161766052246,12.953311267131753,12.622299508336823,45.31292994095346,-1.921625845527186
2010-05-03,12.847155223559264,12.916243767684495,12.702399594298653,12.853734970092772,12.943827810270896,12.631375408797842,49.245386853305014,-1.2386316973294658
2010-05-04,12.725427848079551,12.880054306873348,12.60041145501603,12.76161766052246,12.926474462675808,12.636482948081161,45.70593054662104,-0.9195732682468553
2010-05-05,12.656340901992822,12.876766040305268,12.570802986539602,12.65963077545166,12.90106077817827,12.637390706017259,42.09829027639313,-0.7991689438110283
2010-05-06,12.593832517316146,12.824127283622538,11.185744930936542,12.287869453430176,12.842661604392736,12.62368399022953,32.139714278771095,-4.4023431164499245
2010-05-07,12.304314815161964,12.33392366763066,11.7976672175591,12.060860633850098,12.76820436910296,12.601612486057789,27.81312403937815,-5.491130084864748
2010-05-10,12.580675734536095,12.610284603026551,12.320770844580482,12.42604923248291,12.735618165615337,12.594727652584265,41.46464841789796,-1.8450896958360656
2010-05-11,12.287872004497078,12.748461632732193,12.287872004497078,12.60699462890625,12.723368304976377,12.595208710479245,46.83007168326358,2.5970749175479724
2010-05-12,12.712267258322292,13.1596972293348,12.659629289160794,13.156407356262209,12.764610119384551,12.617216500509949,59.09137204901177,9.083487121452526
2010-05-13,13.070871674916535,13.18272978946445,12.880055387668005,12.903085708618164,12.777798270740133,12.628427057690663,53.02023073565677,3.8390035900407815
2010-05-14,12.74516869090488,12.909664774893647,12.574091654475003,12.65963077545166,12.766544223569802,12.629650732896977,47.92419937029135,0.4175154197711967
2010-05-17,12.74064726210399,12.86630165658947,12.456273376597556,12.605072975158691,12.75116600943541,12.628686899260181,46.837750081662556,-4.190615007379597
2010-05-18,12.724110014105268,12.952271102263412,12.562082732731682,12.608375549316406,12.737566917995505,12.627890375732974,46.916200813832845,-2.284028533615928
2010-05-19,12.522398982573966,12.601759289488069,12.30415904730761,12.456266403198242,12.710776392776717,12.621160023868867,43.7163826416266,-1.606400501409272
2010-05-20,12.22479871477026,12.267786107198315,11.900744197736774,11.904050827026367,12.633945386514778,12.593038094580926,34.51340646775066,-5.561428716151473
2010-05-21,11.775094115110246,12.168589160546164,11.758559752727354,12.13882827758789,12.58679137614079,12.575225944894925,40.27052522466303,-3.7240901485836
2010-05-24,12.112375357359213,12.261176138645112,11.73541345887918,12.02309513092041,12.533106019453134,12.55357375611161,38.474897422308366,-3.4775369942843546
2010-05-25,11.824693921197408,11.87429458650337,11.61968042281533,11.82138729095459,12.465323283405654,12.52486056139957,35.503568472979886,-0.6944151807895691
2010-05-26,11.91066877892018,12.118988908386044,11.758560152145431,11.768481254577637,12.398957375898224,12.495198627798711,34.74561867148803,-3.050928924450076
2010-05-27,11.937120714747136,12.135520935058594,11.900746573636424,12.135520935058594,12.373868191056355,12.481093620240275,43.72196923297701,0.9350820476255934
2010-05-28,12.13552328916601,12.168590806741578,11.90405551279234,11.966882705688477,12.335107668640367,12.460928486336282,40.93571820423954,1.2307812201129382
2010-06-01,11.913974841599751,12.1123763026867,11.847841021237436,11.851147651672363,12.289016238452938,12.437015512427894,39.09440080458174,0.7024389579799981
2010-06-02,11.900748548666575,12.04624271392822,11.847841249026764,12.046242713928224,12.265894950402965,12.421691088957319,43.6923061442722,-0.7356768745909485
2010-06-03,12.138824416044285,12.234719083037588,12.02970444434644,12.188425064086914,12.258516865991913,12.412543401707499,46.84191228981388,1.8512954780874302
